fk_moneda,fk_plan,fk_fpagp,fuma,sexo,edad,Suma Aseg ,Reserva,Prima,pzoseg,pzopago,suma retenida 
1,3,2,N,F,40,"100,000.00","19,525.63","1,708.00",65,65,"100,000.00"
1,2,2,N,F,40,"100,000.00","19,525.63","1,708.00",65,65,"60,000.00"
1,2,4,N,F,52,"100,000.00","7,676.49","3,525.00",20,20,"40,000.00"
2,3,1,N,M,51,"200,000.00","108,012.09","6,156.80",20,20,"200,000.00"
2,2,1,N,M,51,"200,000.00","108,012.09","6,156.80",20,20,"120,000.00"
1,2,1,N,M,53,"1,000,000.00","2,533.22","5,180.00",1,1,"500,000.00"
2,2,1,S,M,48,"425,000.00","10,911.38","4,587.39",65,65,"255,000.00"
1,3,3,N,M,47,"150,000.00","103,963.85","9,108.00",14,14,"150,000.00"
1,2,3,N,M,47,"150,000.00","103,963.85","9,108.00",14,14,"90,000.00"
1,2,1,S,F,57,"12,357,687.00","82,863.24","195,604.30",1,1,500000
2,2,1,S,M,47,"840,000.00","22,060.47","5,132.12",65,65,"420,000.00"
2,2,1,S,M,46,"550,000.00","15,581.85","4,598.52",65,65,"275,000.00"
1,1,1,N,M,54,"100,000.00","7,135.67",938,99,99,"40,000.00"
2,2,1,S,M,44,"550,000.00","15,663.70","5,392.17",65,65,"275,000.00"
1,2,1,N,M,52,"650,000.00","24,570.16","6,146.00",20,20,"325,000.00"
1,2,1,N,M,42,"100,000.00","11,840.33","2,269.00",75,20,"60,000.00"
1,2,2,S,M,49,"235,368.00","1,948.73","1,416.92",18,18,"94,147.20"
2,2,2,S,M,27,"250,000.00","1,468.05","1,785.00",5,5,"100,000.00"
1,1,1,N,M,42,"200,000.00","27,571.94","3,381.90",99,99,"80,000.00"
1,2,1,S,M,40,"400,000.00","40,452.25","12,173.20",20,20,"240,000.00"
2,1,2,S,M,43,"300,000.00","59,745.66","5,815.70",99,99,"180,000.00"
1,1,2,S,M,35,"100,000.00","17,548.98","2,201.00",99,15,"60,000.00"
1,1,1,N,M,29,"100,000.00","9,958.81","1,654.00",99,99,"40,000.00"
1,1,2,N,M,40,"100,000.00","7,774.70","1,335.00",99,99,"60,000.00"
1,2,2,S,M,43,"200,000.00","8,368.04","2,428.10",20,20,"120,000.00"
1,3,1,N,M,55,"100,000.00","44,528.44","3,092.00",20,20,"100,000.00"
1,2,1,N,M,55,"100,000.00","44,528.44","3,092.00",20,20,"40,000.00"
1,2,1,N,M,49,"630,000.00","8,690.69","3,325.20",20,20,"315,000.00"
1,2,1,S,M,43,"126,980.00",548.23,996.79,13,13,"50,792.00"
1,3,2,N,M,31,"150,000.00","67,584.84","4,710.00",20,20,"150,000.00"
1,2,2,N,M,31,"150,000.00","67,584.84","4,710.00",20,20,"60,000.00"
1,2,2,S,M,44,"1,150,000.00","39,161.42","14,863.50",20,20,500000
1,3,2,N,F,32,"200,000.00","55,097.52","4,934.00",25,25,"200,000.00"
1,2,2,N,F,32,"200,000.00","55,097.52","4,934.00",25,25,"120,000.00"
1,3,2,N,F,41,"63,117.00","36,064.22","4,120.91",13,13,63117
1,2,2,N,F,41,"63,117.00","36,064.22","4,120.91",13,13,0
2,1,3,N,M,58,"500,000.00","59,213.42","4,926.50",99,99,"250,000.00"
1,2,1,S,M,32,"100,000.00","2,955.04",913,25,25,"60,000.00"
1,2,1,N,M,50,"1,910,000.00",338.81,"9,816.30",1,1,500000
1,1,2,N,M,34,"100,000.00","5,570.09",751,99,99,"60,000.00"
1,1,1,N,M,48,"200,000.00","19,533.76","2,293.20",99,99,"80,000.00"
2,1,3,N,F,46,"150,000.00","15,318.71","1,289.15",99,99,"90,000.00"
1,2,1,N,F,47,"150,000.00","1,162.77",717,20,20,"60,000.00"
1,3,1,S,F,40,"200,000.00","43,596.35","3,537.70",65,65,"200,000.00"
1,2,1,S,F,40,"200,000.00","43,596.35","3,537.70",65,65,"120,000.00"
1,1,2,N,M,40,"300,000.00","26,743.14","2,653.05",99,99,"120,000.00"
1,1,1,N,M,35,"75,000.00","6,805.17","1,186.50",99,99,0
1,2,3,N,M,53,"150,000.00","1,305.75",790.5,20,20,"60,000.00"
1,2,2,S,M,46,"105,195.00","3,449.32","1,281.28",18,18,"63,117.00"
1,1,1,S,M,43,"100,000.00","5,394.89","1,006.00",99,99,"40,000.00"
1,1,1,N,F,55,"154,800.00","17,461.52","6,245.87",99,99,"61,920.00"
1,3,2,N,M,38,"100,000.00","45,848.05","2,654.00",20,20,"100,000.00"
1,2,2,N,M,38,"100,000.00","45,848.05","2,654.00",20,20,"60,000.00"
1,1,1,N,F,42,"150,000.00","8,793.19","1,228.50",99,99,"90,000.00"
1,1,3,N,M,49,"500,000.00","91,160.39","13,335.90",99,99,"250,000.00"
2,1,1,N,M,25,"100,000.00","18,502.87","1,556.63",99,99,"40,000.00"
1,1,3,N,M,50,"500,000.00","91,160.39","13,335.90",99,99,"250,000.00"
1,1,3,N,M,48,"500,000.00","91,160.39","13,335.90",99,99,"250,000.00"
1,2,1,N,M,48,"100,000.00","1,367.74",710,20,20,"40,000.00"
1,3,2,N,M,40,"100,000.00","14,491.39","1,321.00",65,65,"100,000.00"
1,2,2,N,M,40,"100,000.00","14,491.39","1,321.00",65,65,"40,000.00"
1,3,2,S,M,55,"114,878.00","23,187.67","7,271.78",13,13,"114,878.00"
1,2,2,S,M,55,"114,878.00","23,187.67","7,271.78",13,13,"68,926.80"
1,1,2,N,M,47,"500,000.00","43,678.07","5,367.00",99,99,"250,000.00"
1,3,2,N,M,35,"100,000.00","26,943.81","2,742.00",25,25,"100,000.00"
1,2,2,N,M,35,"100,000.00","26,943.81","2,742.00",25,25,"40,000.00"
1,2,1,S,M,48,"100,000.00",193.68,"1,514.00",1,1,"40,000.00"
1,2,1,N,M,49,"300,000.00","3,615.51",995,20,20,"180,000.00"
1,2,2,S,M,42,"500,000.00","8,624.76","2,745.00",20,20,"250,000.00"
1,1,1,S,M,36,"100,000.00","12,782.61","1,522.00",99,99,"60,000.00"
1,3,1,N,F,47,"100,000.00","46,149.02","4,682.00",65,65,"100,000.00"
1,2,1,N,F,47,"100,000.00","46,149.02","4,682.00",65,65,"60,000.00"
1,1,1,N,F,42,"80,000.00","9,187.97","1,353.20",99,99,0
1,2,1,N,M,33,"225,000.00",639.19,493.25,15,15,"135,000.00"
1,2,1,S,M,43,"225,000.00","1,184.57",689,15,15,"90,000.00"
2,2,2,N,M,58,"105,000.00","1,866.23",540.05,21,21,"63,000.00"
1,1,2,S,M,32,"75,000.00","14,487.64","1,886.25",99,99,0
1,2,1,N,M,30,"225,000.00","1,783.60",947.75,15,15,"90,000.00"
1,3,1,N,M,36,"389,654.00","176,399.71","10,343.35",20,20,"389,654.00"
1,2,1,N,M,36,"389,654.00","176,399.71","10,343.35",20,20,"233,792.40"
1,2,3,N,M,31,"2,200,000.00","20,825.05","18,986.00",14,14,500000
1,3,1,N,M,35,"388,128.00","175,734.80","10,388.82",20,20,"388,128.00"
1,2,1,N,M,35,"388,128.00","175,734.80","10,388.82",20,20,"155,251.20"
1,1,3,N,F,38,"200,000.00","23,950.09","2,816.00",99,20,"80,000.00"
1,2,1,N,M,28,"225,000.00",605.77,459.5,15,15,"135,000.00"
1,2,2,N,M,26,"300,000.00","3,956.19","1,052.00",20,20,"120,000.00"
1,1,1,N,M,53,"744,990.00","103,425.08","13,499.48",99,99,"372,495.00"
1,2,2,N,M,25,"1,000,000.00","36,026.58","7,130.00",65,65,"500,000.00"
2,1,1,N,M,24,"150,000.00","17,074.53","1,669.48",99,99,"90,000.00"
1,3,1,S,F,52,"100,000.00","24,057.92","1,933.00",65,65,"100,000.00"
1,2,1,S,F,52,"100,000.00","24,057.92","1,933.00",65,65,"60,000.00"
1,1,1,N,M,31,"500,000.00","98,927.65","12,300.00",99,99,"250,000.00"
1,1,1,N,M,31,"100,000.00","9,902.76","1,654.00",99,99,"60,000.00"
2,3,3,N,F,47,"75,000.00","28,494.89","1,760.00",65,65,75000
2,2,3,N,F,47,"75,000.00","28,494.89","1,760.00",65,65,0
1,1,1,N,M,26,"100,000.00","15,231.62","1,851.00",99,99,"60,000.00"
2,2,3,N,M,42,"55,400.00","1,803.12",511.99,20,20,0
2,2,1,S,M,47,"1,000,000.00","7,539.60","12,780.00",1,1,"500,000.00"
1,3,1,N,M,44,"50,000.00","20,725.25","2,530.00",16,16,50000
1,2,1,N,M,44,"50,000.00","20,725.25","2,530.00",16,16,0
1,2,2,N,M,45,"600,000.00","26,186.48","5,684.00",20,20,"300,000.00"
1,1,3,N,M,32,"50,000.00","4,481.07",765,99,99,0
1,2,2,S,M,33,"200,000.00","9,883.65","2,589.60",20,20,"120,000.00"
1,1,1,S,M,58,"50,000.00","4,429.58",444,99,99,0
1,1,1,S,M,46,"100,000.00","7,758.59","1,335.00",99,99,"60,000.00"
1,3,2,N,M,43,"100,000.00","48,667.39","3,388.00",20,20,"100,000.00"
1,2,2,N,M,43,"100,000.00","48,667.39","3,388.00",20,20,"60,000.00"
1,3,1,N,M,46,"81,713.00","36,648.05","2,714.15",20,20,81713
1,2,1,N,M,46,"81,713.00","36,648.05","2,714.15",20,20,0
1,1,2,N,F,55,"100,000.00","9,034.65","1,180.00",99,99,"60,000.00"
2,1,3,N,M,28,"150,000.00","17,415.61","1,382.00",99,99,"60,000.00"
1,2,1,N,M,52,"1,000,000.00","43,342.36","6,240.00",65,65,"500,000.00"
2,1,3,N,M,54,"100,000.00","11,599.26",928,99,99,"60,000.00"
1,2,3,N,M,31,"300,000.00","3,142.99",893,20,20,"180,000.00"
2,1,2,N,M,53,"105,000.00","24,577.09","2,520.05",99,99,"42,000.00"
1,3,1,N,M,37,"100,000.00","42,802.57","4,962.00",20,20,"100,000.00"
1,2,1,N,M,37,"100,000.00","42,802.57","4,962.00",20,20,"40,000.00"
1,1,2,N,M,37,"100,000.00","6,303.14",837,99,99,"60,000.00"
1,3,2,N,M,34,"50,000.00","20,430.37","1,487.50",60,60,50000
1,2,2,N,M,34,"50,000.00","20,430.37","1,487.50",60,60,0
2,2,3,N,M,50,"300,000.00","4,138.02","1,058.00",20,20,"120,000.00"
1,2,2,N,M,51,"100,000.00","2,414.70","1,019.00",20,20,"40,000.00"
2,1,1,N,M,47,"83,000.00","11,653.58","1,190.47",99,99,0
1,2,1,N,M,46,"500,000.00","6,086.45","1,525.00",20,20,"250,000.00"
1,2,2,N,M,44,"95,058.00","1,174.93",471.49,23,23,0
1,1,1,N,M,48,"100,000.00","11,553.06","1,722.00",99,99,"60,000.00"
1,2,2,S,M,29,"200,000.00","10,719.20","2,618.00",25,25,"80,000.00"
1,2,1,S,M,53,"200,000.00","7,748.17","2,084.00",25,25,"120,000.00"
1,1,1,N,M,44,"100,000.00","7,190.43",869,99,99,"60,000.00"
1,2,2,N,M,33,"500,000.00","11,646.84","17,300.00",5,5,"250,000.00"
1,2,1,N,M,38,"200,000.00","1,595.97",868,17,17,"120,000.00"
1,2,1,N,M,34,"200,000.00","1,595.97",868,17,17,"120,000.00"
1,1,3,S,M,37,"500,000.00","118,667.49","16,534.50",99,99,"250,000.00"
1,2,2,N,F,30,"300,000.00","16,389.65","4,151.00",20,20,"120,000.00"
1,1,2,N,M,49,"300,000.00","22,495.33","2,239.59",99,99,"120,000.00"
1,3,1,N,F,26,"130,000.00","14,182.79","1,715.20",65,65,"130,000.00"
1,2,1,N,F,26,"130,000.00","14,182.79","1,715.20",65,65,"52,000.00"
1,2,2,N,M,47,"122,924.00","1,711.55","1,060.83",16,16,"49,169.60"
2,3,3,S,F,50,"100,000.00","48,044.51","3,083.80",20,20,"100,000.00"
2,2,3,S,F,50,"100,000.00","48,044.51","3,083.80",20,20,"40,000.00"
1,1,2,N,F,35,"100,000.00","6,889.76","1,213.00",99,99,"40,000.00"
2,2,1,N,M,42,"500,000.00","7,255.90","1,515.00",20,20,"250,000.00"
2,1,1,N,M,40,"462,786.00","57,099.85","13,738.47",99,99,"277,671.60"
1,2,1,S,M,44,"100,000.00","2,873.32","1,113.00",20,20,"40,000.00"
1,1,2,N,M,50,"200,000.00","21,309.09","2,507.90",99,99,"120,000.00"
1,2,1,S,M,30,"200,000.00","18,121.97","2,560.00",75,20,"120,000.00"
2,2,1,N,M,50,"50,000.00",485.87,201,20,20,0
1,1,1,N,M,56,"100,000.00","11,227.93","1,796.00",99,99,"40,000.00"
1,3,2,N,M,29,"500,000.00","222,244.11","15,031.50",20,20,"500,000.00"
1,2,2,N,M,29,"500,000.00","222,244.11","15,031.50",20,20,"250,000.00"
1,3,1,N,F,32,"100,000.00","12,705.81","1,521.00",65,65,"100,000.00"
1,2,1,N,F,32,"100,000.00","12,705.81","1,521.00",65,65,"40,000.00"
1,3,2,N,F,35,"100,000.00","50,388.31","4,357.00",17,17,"100,000.00"
1,2,2,N,F,35,"100,000.00","50,388.31","4,357.00",17,17,"60,000.00"
1,3,3,N,F,54,"250,000.00","27,527.35","2,294.63",65,65,"250,000.00"
1,2,3,N,F,54,"250,000.00","27,527.35","2,294.63",65,65,"150,000.00"
1,3,1,N,F,47,"200,000.00","126,313.08","10,600.00",65,65,"200,000.00"
1,2,1,N,F,47,"200,000.00","126,313.08","10,600.00",65,65,"120,000.00"
1,2,1,S,F,37,"300,000.00","8,390.02","2,084.19",60,60,"120,000.00"
2,1,3,S,M,43,"100,000.00","18,042.76","1,712.95",99,99,"60,000.00"
1,1,2,N,M,54,"100,000.00","16,214.49","2,244.00",99,99,"60,000.00"
1,3,2,N,F,46,"100,000.00","38,852.94","2,980.00",20,20,"100,000.00"
1,2,2,N,F,46,"100,000.00","38,852.94","2,980.00",20,20,"60,000.00"
1,1,1,N,M,47,"500,000.00","63,818.86","8,451.90",99,99,"250,000.00"
2,2,2,N,F,37,"100,000.00",34.44,318,1,1,"60,000.00"
1,2,1,S,M,50,"1,000,000.00","6,132.63","4,850.00",10,10,"500,000.00"
2,2,2,N,F,45,"100,000.00",39.95,338,1,1,"40,000.00"
1,2,3,N,M,44,"350,000.00","2,059.41",994,15,15,"210,000.00"
1,3,1,N,M,41,"200,000.00","86,379.37","10,126.90",20,20,"200,000.00"
1,2,1,N,M,41,"200,000.00","86,379.37","10,126.90",20,20,"80,000.00"
1,1,3,N,M,31,"50,000.00","14,948.94","2,442.50",99,20,0
2,1,3,N,M,49,"50,000.00","11,767.39","1,369.00",99,20,0
1,2,1,S,M,55,"200,000.00","8,106.53","3,442.00",17,17,"80,000.00"
1,2,3,N,M,39,"429,982.00","3,703.74","5,151.18",11,11,"171,992.80"
1,1,2,S,M,43,"200,000.00","17,782.95","1,863.80",99,99,"80,000.00"
1,2,1,N,M,46,"125,897.00","1,638.06",805.74,13,13,"75,538.20"
1,1,3,N,M,36,"500,000.00","43,616.23","5,367.00",99,99,"250,000.00"
1,2,1,N,M,42,"150,000.00","5,362.77","1,750.50",20,20,"90,000.00"
1,3,2,S,M,37,"200,000.00","75,183.33","5,751.20",55,55,"200,000.00"
1,2,2,S,M,37,"200,000.00","75,183.33","5,751.20",55,55,"80,000.00"
1,1,1,S,M,35,"50,000.00","8,772.96","1,089.50",99,99,0
1,2,1,N,M,58,"281,629.00",809.78,"2,802.21",8,8,"112,651.60"
1,3,1,N,M,56,"100,000.00","39,001.66","3,842.00",20,20,"100,000.00"
1,2,1,N,M,56,"100,000.00","39,001.66","3,842.00",20,20,"60,000.00"
2,1,2,N,F,34,"100,000.00","13,547.11","1,081.18",99,99,"60,000.00"
1,1,1,N,M,54,"200,000.00","18,880.18","2,632.00",99,99,"120,000.00"
1,3,1,N,F,30,"100,000.00","44,372.05","3,457.00",20,20,"100,000.00"
1,2,1,N,F,30,"100,000.00","44,372.05","3,457.00",20,20,"60,000.00"
1,3,2,N,M,44,"100,000.00","43,969.36","3,756.00",65,65,"100,000.00"
1,2,2,N,M,44,"100,000.00","43,969.36","3,756.00",65,65,"40,000.00"
1,1,2,N,M,41,"250,000.00","35,737.13","4,413.13",99,99,"150,000.00"
1,2,1,N,M,53,"134,946.00","13,004.48","4,678.58",18,18,"53,978.40"
2,2,2,N,M,31,"700,000.00","7,560.38","2,136.00",20,20,"350,000.00"
1,2,1,N,M,41,"400,000.00","6,039.60","1,572.00",20,20,"160,000.00"
1,2,1,N,M,36,"100,000.00","3,960.28","1,476.00",20,20,"60,000.00"
1,2,1,N,M,37,"100,000.00","1,647.29",940,20,20,"60,000.00"
1,2,1,S,M,54,"113,906.00",945.75,"1,640.25",9,9,"68,343.60"
1,2,1,S,M,36,"150,000.00","9,063.12","2,770.50",20,20,"90,000.00"
1,2,4,N,F,44,"150,000.00",789.64,798,15,15,"60,000.00"
1,2,4,N,F,50,"150,000.00","1,707.83",883.5,20,20,"90,000.00"
1,2,2,N,M,54,"300,000.00","4,694.82","2,154.00",20,20,"180,000.00"
1,1,3,N,F,46,"100,000.00","16,224.85","2,194.00",99,99,"40,000.00"
1,3,2,N,M,39,"86,932.00","30,104.28","3,305.15",18,18,86932
1,2,2,N,M,39,"86,932.00","30,104.28","3,305.15",18,18,0
2,2,1,N,M,27,"1,000,000.00","45,065.10","9,530.00",20,20,"500,000.00"
2,2,1,N,F,40,"500,000.00","14,458.78","2,955.00",20,20,"250,000.00"
1,1,1,N,M,26,"150,000.00","12,105.15","1,695.00",99,99,"90,000.00"
2,3,3,N,M,42,"50,000.00","15,173.76","1,258.50",25,25,50000
2,2,3,N,M,42,"50,000.00","15,173.76","1,258.50",25,25,0
2,1,2,N,M,38,"150,000.00","22,542.05","2,317.45",99,99,"90,000.00"
1,2,1,N,F,42,"89,964.00","5,364.14","1,896.44",18,18,0
1,2,2,S,M,43,"100,000.00","19,034.40","5,657.00",20,20,"60,000.00"
1,1,1,N,F,55,"150,000.00","18,250.59","2,319.00",99,99,"90,000.00"
1,1,1,N,F,55,"50,000.00","5,514.57",565,99,99,0
1,3,1,N,F,34,"150,000.00","39,813.75","3,858.00",25,25,"150,000.00"
1,2,1,N,F,34,"150,000.00","39,813.75","3,858.00",25,25,"60,000.00"
1,3,2,N,M,58,"150,000.00","59,623.35","4,563.00",20,20,"150,000.00"
1,2,2,N,M,58,"150,000.00","59,623.35","4,563.00",20,20,"60,000.00"
1,1,1,S,F,43,"300,000.00","28,199.60","3,873.00",99,99,"180,000.00"
1,1,2,N,F,44,"584,500.00","89,141.77","9,098.11",99,99,"292,250.00"
1,1,2,N,M,53,"100,000.00","5,324.89","1,006.00",99,99,"60,000.00"
1,2,1,N,F,53,"300,000.00","3,953.80","1,680.00",20,20,"120,000.00"
1,3,1,N,M,24,"52,200.00","21,119.68","2,368.84",17,17,52200
1,2,1,N,M,24,"52,200.00","21,119.68","2,368.84",17,17,0
1,1,1,N,F,51,"100,000.00","8,014.32","1,052.00",99,99,"60,000.00"
1,1,1,N,M,46,"100,000.00","23,414.53","3,791.00",99,99,"60,000.00"
1,2,1,N,F,42,"100,000.00","1,340.03",684,20,20,"40,000.00"
1,1,1,N,M,33,"300,000.00","48,841.29","7,452.00",99,99,"120,000.00"
2,2,2,N,M,51,"300,000.00","7,464.44","1,930.40",20,20,"120,000.00"
1,1,1,S,F,37,"50,000.00","8,553.85","1,028.00",99,99,0
1,2,1,S,M,36,"83,120.00",620.76,281.78,17,17,0
1,1,1,N,M,57,"200,000.00","17,760.05","1,863.80",99,99,"120,000.00"
1,2,1,N,M,42,"125,897.00","1,954.25",929.12,13,13,"50,358.80"
1,2,2,S,M,46,"103,451.00","1,388.72",622.78,18,18,"41,380.40"
2,1,2,N,M,35,"100,000.00","21,176.57","1,905.35",99,99,"40,000.00"
1,3,1,N,M,41,"50,418.00","4,357.64","5,239.94",9,9,50418
1,2,1,N,M,41,"50,418.00","4,357.64","5,239.94",9,9,0
1,3,2,N,F,40,"75,000.00","28,958.57","2,493.00",20,20,75000
1,2,2,N,F,40,"75,000.00","28,958.57","2,493.00",20,20,0
1,2,1,N,F,45,"12,357,687.00","58,967.11","112,684.22",1,1,500000
1,2,1,S,M,33,"200,000.00","7,851.97","4,868.00",14,14,"120,000.00"
1,2,1,S,M,29,"250,000.00","11,651.65","7,787.50",15,15,"100,000.00"
2,2,1,N,M,49,"100,000.00","1,303.21",392.98,20,20,"40,000.00"
1,1,1,N,F,50,"150,000.00","12,051.41","1,695.00",99,99,"60,000.00"
1,3,1,N,M,40,"59,160.00","25,848.99","2,366.73",20,20,59160
1,2,1,N,M,40,"59,160.00","25,848.99","2,366.73",20,20,0
1,3,2,N,M,32,"100,000.00","44,638.34","3,056.00",20,20,"100,000.00"
1,2,2,N,M,32,"100,000.00","44,638.34","3,056.00",20,20,"60,000.00"
1,3,1,S,M,46,"200,000.00","76,660.23","10,192.00",20,20,"200,000.00"
1,2,1,S,M,46,"200,000.00","76,660.23","10,192.00",20,20,"120,000.00"
2,1,2,S,F,53,"65,000.00","7,894.12",822.93,99,99,0
1,3,3,S,M,45,"84,622.00","37,411.16","2,655.66",20,20,84622
1,2,3,S,M,45,"84,622.00","37,411.16","2,655.66",20,20,0
1,3,1,N,F,37,"75,000.00","8,724.01","1,102.50",60,60,75000
1,2,1,N,F,37,"75,000.00","8,724.01","1,102.50",60,60,0
1,1,4,N,F,34,"212,000.00","26,813.77","3,223.36",99,99,"84,800.00"
1,3,1,N,M,40,"850,000.00","333,295.81","22,411.50",20,20,"850,000.00"
1,2,1,N,M,40,"850,000.00","333,295.81","22,411.50",20,20,"425,000.00"
1,2,2,S,M,46,"111,632.00","1,674.38",809.33,18,18,"66,979.20"
1,2,2,S,M,26,"400,000.00","6,657.53","2,525.00",20,20,"240,000.00"
1,2,2,N,F,32,"93,027.00",835.73,453.97,18,18,0
1,3,1,N,M,45,"850,000.00","333,219.07","22,369.00",20,20,"850,000.00"
1,2,1,N,M,45,"850,000.00","333,219.07","22,369.00",20,20,"425,000.00"
1,1,3,S,F,52,"100,000.00","8,387.12","1,427.00",99,99,"40,000.00"
2,2,2,N,M,33,"60,000.00",890.91,284.66,20,20,0
1,2,2,N,M,49,"250,000.00","3,871.79","1,550.00",20,20,"150,000.00"
1,1,1,N,F,52,"50,000.00","6,882.63","1,100.50",99,99,0
1,2,1,N,M,40,"300,000.00","10,078.11","3,351.00",20,20,"120,000.00"
1,1,2,N,M,40,"200,000.00","24,825.27","2,938.00",99,20,"120,000.00"
1,1,2,N,M,25,"200,000.00","27,764.12","4,132.00",99,99,"80,000.00"
1,2,2,N,M,32,"200,000.00","2,866.75","1,218.00",20,20,"80,000.00"
1,1,1,N,M,45,"200,000.00","14,240.57","1,954.00",99,99,"80,000.00"
1,1,1,N,F,50,"200,000.00","13,741.64","1,676.00",99,20,"120,000.00"
1,2,1,N,M,51,"125,950.00","2,814.60",865.28,18,18,"50,380.00"
1,3,1,N,M,24,"74,421.00","17,417.58","2,194.68",23,23,74421
1,2,1,N,M,24,"74,421.00","17,417.58","2,194.68",23,23,0
1,3,3,N,F,37,"150,000.00","45,255.08","3,774.00",25,25,"150,000.00"
1,2,3,N,F,37,"150,000.00","45,255.08","3,774.00",25,25,"90,000.00"
1,1,1,N,F,45,"50,000.00","10,353.65","1,386.50",99,99,0
2,1,2,N,M,35,"60,000.00","10,514.26","1,087.79",99,20,0
2,1,1,N,M,35,"100,000.00","7,405.75",750.03,99,99,"40,000.00"
1,1,1,N,M,38,"100,000.00","6,273.70",837,99,99,"60,000.00"
1,1,2,N,F,48,"150,000.00","19,117.32","2,842.50",99,99,"90,000.00"
2,3,1,N,M,47,"100,000.00","46,013.39","5,414.80",20,20,"100,000.00"
2,2,1,N,M,47,"100,000.00","46,013.39","5,414.80",20,20,"60,000.00"
1,1,1,N,M,47,"100,000.00","7,389.51",975,99,99,"60,000.00"
1,3,2,N,M,45,"150,000.00","44,942.51","3,907.50",25,25,"150,000.00"
1,2,2,N,M,45,"150,000.00","44,942.51","3,907.50",25,25,"90,000.00"
1,2,1,N,M,55,"300,000.00","4,327.63","1,830.00",20,20,"120,000.00"
1,3,3,N,M,50,"100,000.00","45,822.22","2,803.00",20,20,"100,000.00"
1,2,3,N,M,50,"100,000.00","45,822.22","2,803.00",20,20,"60,000.00"
1,1,1,S,M,49,"300,000.00","7,360.54",747,99,99,"120,000.00"
1,3,1,N,M,38,"250,000.00","136,838.39","11,867.50",16,16,"250,000.00"
1,2,1,N,M,38,"250,000.00","136,838.39","11,867.50",16,16,"100,000.00"
1,2,1,N,F,42,"200,000.00","7,888.21","2,466.10",20,20,"80,000.00"
1,2,1,N,M,38,"2,000,000.00","26,440.86","6,260.00",20,20,500000
1,2,1,N,M,56,"300,000.00","7,657.99","2,034.24",25,25,"180,000.00"
1,1,2,S,F,31,"50,000.00","7,474.23","1,196.00",99,99,0
1,1,4,N,M,41,"180,000.00","23,810.23","2,774.40",99,20,"72,000.00"
1,1,1,N,M,46,"50,000.00","7,290.09",697.5,99,99,0
1,2,1,S,M,31,"150,000.00","3,366.03","1,296.00",20,20,"90,000.00"
1,2,2,N,M,43,"100,000.00","2,090.00","1,085.00",16,16,"60,000.00"
1,3,1,N,M,54,"100,000.00","30,100.75","2,610.00",60,60,"100,000.00"
1,2,1,N,M,54,"100,000.00","30,100.75","2,610.00",60,60,"60,000.00"
2,1,2,N,M,31,"50,000.00","5,071.16",557,99,99,0
1,3,1,N,M,58,"140,040.00","61,621.61","4,463.23",20,20,"140,040.00"
1,2,1,N,M,58,"140,040.00","61,621.61","4,463.23",20,20,"56,016.00"
2,1,1,N,M,42,"300,000.00","32,347.89","3,173.54",99,99,"180,000.00"
1,1,3,S,F,40,"300,000.00","52,669.92","6,574.14",99,99,"180,000.00"
1,1,1,N,F,26,"100,000.00","11,533.47","1,272.00",99,20,"40,000.00"
1,3,2,N,M,38,"75,000.00","8,492.12","1,092.75",65,65,75000
1,2,2,N,M,38,"75,000.00","8,492.12","1,092.75",65,65,0
1,1,1,N,F,30,"75,000.00","19,567.16","3,507.00",99,99,0
1,3,2,N,F,39,"100,000.00","43,709.74","3,957.00",20,20,"100,000.00"
1,2,2,N,F,39,"100,000.00","43,709.74","3,957.00",20,20,"60,000.00"
1,2,2,N,M,51,"80,486.00","4,883.93","1,944.54",17,17,0
1,3,4,S,M,58,"200,000.00","76,588.36","9,756.00",20,20,"200,000.00"
1,2,4,S,M,58,"200,000.00","76,588.36","9,756.00",20,20,"120,000.00"
2,1,2,N,M,47,"50,000.00","6,069.34",673,99,99,0
1,2,1,N,F,30,"109,580.00","2,629.63","1,114.43",18,18,"43,832.00"
1,1,1,N,F,40,"50,000.00","6,322.13","1,013.00",99,99,0
1,2,2,S,M,57,"200,000.00","5,828.44","1,984.00",20,20,"120,000.00"
1,3,1,N,M,38,"100,000.00","15,430.48","6,741.00",12,12,"100,000.00"
1,2,1,N,M,38,"100,000.00","15,430.48","6,741.00",12,12,"40,000.00"
1,2,3,N,M,43,"110,000.00","2,308.35",981.6,20,20,"66,000.00"
1,2,1,N,F,52,"103,617.00",491.41,362.66,21,21,"62,170.20"
2,1,1,N,M,30,"100,000.00","13,925.38","1,487.25",99,65,"60,000.00"
1,2,1,S,M,55,"300,000.00","5,847.99","2,292.00",20,20,"120,000.00"
2,1,1,N,M,53,"50,000.00","5,677.85",624,99,99,0
2,2,2,N,M,43,"100,000.00","4,860.50","1,147.78",20,20,"60,000.00"
2,1,1,N,M,53,"100,000.00","8,777.17",775.93,99,99,"60,000.00"
1,2,1,N,F,49,"115,000.00","1,571.50",764.1,20,20,"46,000.00"
1,3,1,N,F,24,"75,000.00","45,712.75","4,369.50",15,15,75000
1,2,1,N,F,24,"75,000.00","45,712.75","4,369.50",15,15,0
2,3,1,N,M,52,"100,000.00","43,524.84","3,967.18",20,20,"100,000.00"
2,2,1,N,M,52,"100,000.00","43,524.84","3,967.18",20,20,"60,000.00"
